"price","date"
3.55847,"22/9/2017 2:37:13"
3.55847,"22/9/2017 2:37:15"
3.55847,"22/9/2017 2:37:15"
3.55847,"22/9/2017 2:37:16"
3.55847,"22/9/2017 2:37:18"
3.55847,"22/9/2017 2:37:18"
3.55847,"22/9/2017 2:37:19"
3.55847,"22/9/2017 2:37:19"
3.55847,"22/9/2017 2:37:21"
3.55847,"22/9/2017 2:37:21"
3.55847,"22/9/2017 2:37:22"
3.55847,"22/9/2017 2:37:24"
3.55847,"22/9/2017 2:37:24"
3.55847,"22/9/2017 2:37:25"
3.55847,"22/9/2017 2:37:28"
3.55847,"22/9/2017 2:37:28"
3.55847,"22/9/2017 2:37:29"
3.55847,"22/9/2017 2:37:30"
3.55847,"22/9/2017 2:37:33"
3.55847,"22/9/2017 2:37:33"
3.55847,"22/9/2017 2:37:33"
3.55847,"22/9/2017 2:37:33"
3.55847,"22/9/2017 2:37:35"
3.55847,"22/9/2017 2:37:36"
3.55847,"22/9/2017 2:37:37"
3.55847,"22/9/2017 2:37:38"
3.55847,"22/9/2017 2:37:41"
3.55847,"22/9/2017 2:37:41"
3.55847,"22/9/2017 2:37:41"
3.55847,"22/9/2017 2:37:42"
3.55847,"22/9/2017 2:37:43"
3.55847,"22/9/2017 2:37:44"
3.55847,"22/9/2017 2:37:45"
3.55847,"22/9/2017 2:37:46"
3.55847,"22/9/2017 2:37:47"
3.55847,"22/9/2017 2:37:48"
3.55847,"22/9/2017 2:37:50"
3.55847,"22/9/2017 2:37:50"
3.55847,"22/9/2017 2:37:51"
3.55847,"22/9/2017 2:37:52"
3.55847,"22/9/2017 2:37:54"
3.55847,"22/9/2017 2:37:54"
3.55847,"22/9/2017 2:37:55"
3.55847,"22/9/2017 2:37:57"
3.55847,"22/9/2017 2:37:57"
3.55847,"22/9/2017 2:37:58"
3.55847,"22/9/2017 2:37:59"
3.55847,"22/9/2017 2:38:0"
3.55847,"22/9/2017 2:38:1"
3.55847,"22/9/2017 2:38:4"
3.55847,"22/9/2017 2:38:4"
3.55847,"22/9/2017 2:38:4"
3.55847,"22/9/2017 2:38:5"
3.55847,"22/9/2017 2:38:6"
3.55847,"22/9/2017 2:38:9"
3.55847,"22/9/2017 2:38:9"
3.55847,"22/9/2017 2:38:9"
3.55847,"22/9/2017 2:38:10"
3.55847,"22/9/2017 2:38:11"
3.55847,"22/9/2017 2:38:12"
3.55847,"22/9/2017 2:38:13"
3.55847,"22/9/2017 2:38:14"
3.55847,"22/9/2017 2:38:15"
3.55847,"22/9/2017 2:38:18"
3.55847,"22/9/2017 2:38:18"
3.55847,"22/9/2017 2:38:18"
3.55847,"22/9/2017 2:38:19"
3.55847,"22/9/2017 2:38:21"
3.55847,"22/9/2017 2:38:22"
3.55847,"22/9/2017 2:38:22"
3.55847,"22/9/2017 2:38:23"
3.55847,"22/9/2017 2:38:24"
3.55847,"22/9/2017 2:38:25"
3.55847,"22/9/2017 2:38:27"
3.55847,"22/9/2017 2:38:27"
3.55847,"22/9/2017 2:38:28"
3.55847,"22/9/2017 2:38:29"
3.55847,"22/9/2017 2:38:30"
3.55847,"22/9/2017 2:38:31"
3.55847,"22/9/2017 2:38:32"
3.55847,"22/9/2017 2:38:34"
3.55847,"22/9/2017 2:38:35"
3.55847,"22/9/2017 2:38:36"
3.55847,"22/9/2017 2:38:36"
3.55847,"22/9/2017 2:38:37"
3.55847,"22/9/2017 2:38:38"
3.55847,"22/9/2017 2:38:39"
3.55847,"22/9/2017 2:38:40"
3.55847,"22/9/2017 2:38:41"
3.55847,"22/9/2017 2:38:43"
3.55847,"22/9/2017 2:38:44"
3.55847,"22/9/2017 2:38:44"
3.55847,"22/9/2017 2:38:45"
3.55847,"22/9/2017 2:38:46"
3.55847,"22/9/2017 2:38:47"
3.55847,"22/9/2017 2:38:48"
3.55847,"22/9/2017 2:38:49"
3.55847,"22/9/2017 2:38:50"
3.55847,"22/9/2017 2:38:51"
3.55847,"22/9/2017 2:38:52"
3.55847,"22/9/2017 2:38:53"
3.55847,"22/9/2017 2:38:54"
3.55847,"22/9/2017 2:38:56"
3.55847,"22/9/2017 2:38:58"
3.55847,"22/9/2017 2:38:58"
3.55847,"22/9/2017 2:38:58"
3.55847,"22/9/2017 2:38:59"
3.55847,"22/9/2017 2:39:0"
3.55847,"22/9/2017 2:39:1"
3.55847,"22/9/2017 2:39:2"
3.55847,"22/9/2017 2:39:3"
3.55847,"22/9/2017 2:39:5"
3.55847,"22/9/2017 2:39:6"
3.55847,"22/9/2017 2:39:7"
3.55847,"22/9/2017 2:39:7"
3.55847,"22/9/2017 2:39:8"
3.55847,"22/9/2017 2:39:9"
3.55847,"22/9/2017 2:39:10"
3.55847,"22/9/2017 2:39:11"
3.55847,"22/9/2017 2:39:12"
3.55847,"22/9/2017 2:39:13"
3.55847,"22/9/2017 2:39:14"
3.55847,"22/9/2017 2:39:15"
3.55847,"22/9/2017 2:39:16"
3.55847,"22/9/2017 2:39:17"
3.55847,"22/9/2017 2:39:18"
3.55847,"22/9/2017 2:39:20"
3.55847,"22/9/2017 2:39:20"
3.55847,"22/9/2017 2:39:22"
3.55847,"22/9/2017 2:39:23"
3.55847,"22/9/2017 2:39:23"
3.55847,"22/9/2017 2:39:24"
3.55847,"22/9/2017 2:39:25"
3.55847,"22/9/2017 2:39:26"
3.55847,"22/9/2017 2:39:28"
3.55847,"22/9/2017 2:39:28"
3.55847,"22/9/2017 2:39:29"
3.55847,"22/9/2017 2:39:30"
3.55847,"22/9/2017 2:39:31"
3.55847,"22/9/2017 2:39:32"
3.55847,"22/9/2017 2:39:33"
3.55847,"22/9/2017 2:39:34"
3.55847,"22/9/2017 2:39:36"
3.55847,"22/9/2017 2:39:36"
3.55847,"22/9/2017 2:39:37"
3.55847,"22/9/2017 2:39:39"
3.55847,"22/9/2017 2:39:40"
3.55847,"22/9/2017 2:39:40"
3.55847,"22/9/2017 2:39:41"
3.55847,"22/9/2017 2:39:42"
3.55847,"22/9/2017 2:39:44"
3.55847,"22/9/2017 2:39:44"
3.55847,"22/9/2017 2:39:45"
3.55847,"22/9/2017 2:39:47"
3.55847,"22/9/2017 2:39:48"
3.55847,"22/9/2017 2:39:48"
3.55847,"22/9/2017 2:39:49"
3.55847,"22/9/2017 2:39:50"
3.55847,"22/9/2017 2:39:53"
3.55847,"22/9/2017 2:39:53"
3.55847,"22/9/2017 2:39:53"
